category,title,description,resource,region,statusWord,message
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,ap-northeast-1,OK,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,ap-northeast-2,OK,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,ap-southeast-1,OK,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,ap-southeast-2,OK,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,sa-east-1,OK,No Auto Scaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,us-east-1,OK,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,us-east-2,OK,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,us-west-1,OK,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,us-west-2,OK,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,ap-south-1,OK,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,ap-northeast-3,OK,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,ca-central-1,OK,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,eu-central-1,OK,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,eu-west-1,OK,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,eu-west-2,OK,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,eu-west-3,OK,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,eu-north-1,OK,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,ap-northeast-1,OK,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,ap-northeast-2,OK,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,ap-southeast-1,OK,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,ap-southeast-2,OK,No AutoScaling groups found
AutoScaling,Suspended AutoScaling Groups,Ensures that there are no Amazon AutoScaling groups with suspended processes.,N/A,sa-east-1,OK,No AutoScaling groups found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,us-east-1,OK,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,us-east-2,OK,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,us-west-1,OK,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,us-west-2,OK,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,ap-south-1,OK,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,ap-northeast-3,OK,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,ca-central-1,OK,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,eu-central-1,OK,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,eu-west-1,OK,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,eu-west-2,OK,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,eu-west-3,OK,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,eu-north-1,OK,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,ap-northeast-1,OK,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,ap-northeast-2,OK,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,ap-southeast-1,OK,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,ap-southeast-2,OK,No Auto Scaling launch configurations found
AutoScaling,Launch Configuration Referencing Missing Security Groups,Ensures that Auto Scaling launch configurations are not utilizing missing security groups.,N/A,sa-east-1,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,us-east-1,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,us-east-2,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,us-west-1,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,us-west-2,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,ap-south-1,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,ap-northeast-3,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,ca-central-1,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,eu-central-1,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,eu-west-1,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,eu-west-2,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,eu-west-3,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,eu-north-1,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,ap-northeast-1,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,ap-northeast-2,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,ap-southeast-1,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,ap-southeast-2,OK,No Auto Scaling launch configurations found
AutoScaling,Auto Scaling Unused Launch Configuration,Ensure that any unused Auto Scaling Launch Configuration templates are identified and removed from your account in order to adhere to AWS best practices.,N/A,sa-east-1,OK,No Auto Scaling launch configurations found
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:us-east-1:140023374115:workgroup/primary,us-east-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:us-east-2:140023374115:workgroup/primary,us-east-2,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:us-west-1:140023374115:workgroup/primary,us-west-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:us-west-2:140023374115:workgroup/primary,us-west-2,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:ap-south-1:140023374115:workgroup/primary,ap-south-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:ap-northeast-3:140023374115:workgroup/primary,ap-northeast-3,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:ca-central-1:140023374115:workgroup/primary,ca-central-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:eu-central-1:140023374115:workgroup/primary,eu-central-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:eu-west-1:140023374115:workgroup/primary,eu-west-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:eu-west-2:140023374115:workgroup/primary,eu-west-2,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:eu-west-3:140023374115:workgroup/primary,eu-west-3,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:eu-north-1:140023374115:workgroup/primary,eu-north-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:ap-northeast-1:140023374115:workgroup/primary,ap-northeast-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:ap-northeast-2:140023374115:workgroup/primary,ap-northeast-2,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:ap-southeast-1:140023374115:workgroup/primary,ap-southeast-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:ap-southeast-2:140023374115:workgroup/primary,ap-southeast-2,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Encrypted,Ensures Athena workgroups are configured to encrypt all data at rest.,arn:aws:athena:sa-east-1:140023374115:workgroup/primary,sa-east-1,OK,Athena primary workgroup does not have encryption enabled but is not in use.
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:us-east-1:140023374115:workgroup/primary,us-east-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:us-east-2:140023374115:workgroup/primary,us-east-2,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:us-west-1:140023374115:workgroup/primary,us-west-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:us-west-2:140023374115:workgroup/primary,us-west-2,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:ap-south-1:140023374115:workgroup/primary,ap-south-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:ap-northeast-3:140023374115:workgroup/primary,ap-northeast-3,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:ca-central-1:140023374115:workgroup/primary,ca-central-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:eu-central-1:140023374115:workgroup/primary,eu-central-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:eu-west-1:140023374115:workgroup/primary,eu-west-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:eu-west-2:140023374115:workgroup/primary,eu-west-2,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:eu-west-3:140023374115:workgroup/primary,eu-west-3,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:eu-north-1:140023374115:workgroup/primary,eu-north-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:ap-northeast-1:140023374115:workgroup/primary,ap-northeast-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:ap-northeast-2:140023374115:workgroup/primary,ap-northeast-2,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:ap-southeast-1:140023374115:workgroup/primary,ap-southeast-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:ap-southeast-2:140023374115:workgroup/primary,ap-southeast-2,OK,Athena primary workgroup is not enforcing configuration options but is not in use
Athena,Workgroup Enforce Configuration,Ensures Athena workgroups do not allow clients to override configuration options.,arn:aws:athena:sa-east-1:140023374115:workgroup/primary,sa-east-1,OK,Athena primary workgroup is not enforcing configuration options but is not in use
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,us-east-1,OK,No Bedrock custom model found
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,us-west-2,OK,No Bedrock custom model found
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,ap-south-1,OK,No Bedrock custom model found
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,ap-southeast-1,UNKNOWN,Unable to query for Bedrock custom model list: Unknown Operation
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,ap-southeast-2,OK,No Bedrock custom model found
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,ap-northeast-1,UNKNOWN,Unable to query for Bedrock custom model list: Unknown Operation
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,eu-central-1,OK,No Bedrock custom model found
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,eu-west-1,OK,No Bedrock custom model found
AI & ML,Custom Model In VPC,Ensure that an Amazon Bedrock custom model is configured with a VPC.,N/A,eu-west-3,OK,No Bedrock custom model found
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,us-east-1,FAIL,Bedrock service is not in use
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,us-west-2,FAIL,Bedrock service is not in use
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,ap-south-1,FAIL,Bedrock service is not in use
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,ap-southeast-1,UNKNOWN,Unable to query for Bedrock custom model list: Unknown Operation
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,ap-southeast-2,FAIL,Bedrock service is not in use
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,ap-northeast-1,UNKNOWN,Unable to query for Bedrock custom model list: Unknown Operation
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,eu-central-1,FAIL,Bedrock service is not in use
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,eu-west-1,FAIL,Bedrock service is not in use
AI & ML,AWS Bedrock In Use,Ensures that AWS Bedrock service is in use within your AWS account.,N/A,eu-west-3,FAIL,Bedrock service is not in use
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,us-east-1,OK,No Bedrock custom model found
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,us-west-2,OK,No Bedrock custom model found
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,ap-south-1,OK,No Bedrock custom model found
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,ap-southeast-1,UNKNOWN,Unable to query for Bedrock custom model list: Unknown Operation
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,ap-southeast-2,OK,No Bedrock custom model found
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,ap-northeast-1,UNKNOWN,Unable to query for Bedrock custom model list: Unknown Operation
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,eu-central-1,OK,No Bedrock custom model found
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,eu-west-1,OK,No Bedrock custom model found
AI & ML,Private Custom Model,Ensure that an Amazon Bedrock custom model is configured within a private VPC.,N/A,eu-west-3,OK,No Bedrock custom model found
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,us-east-1,OK,No Bedrock custom model found
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,us-west-2,OK,No Bedrock custom model found
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,ap-south-1,OK,No Bedrock custom model found
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,ap-southeast-1,UNKNOWN,Unable to query for Bedrock custom model list: Unknown Operation
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,ap-southeast-2,OK,No Bedrock custom model found
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,ap-northeast-1,UNKNOWN,Unable to query for Bedrock custom model list: Unknown Operation
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,eu-central-1,OK,No Bedrock custom model found
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,eu-west-1,OK,No Bedrock custom model found
AI & ML,Custom Model Has Tags,Ensures that Bedrock Custom model has tags associated.,N/A,eu-west-3,OK,No Bedrock custom model found
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,us-east-1,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,us-west-2,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,ap-south-1,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,ap-southeast-1,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,ap-southeast-2,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,ap-northeast-1,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,eu-central-1,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,eu-west-1,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Bedrock Model Invocation Logging Enabled,Ensure that Amazon Bedrock model invocation logging is enabled.,N/A,eu-west-3,FAIL,Invocation logging is not enabled for bedrock models
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,us-east-1,OK,No Bedrock custom model found
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,us-west-2,OK,No Bedrock custom model found
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,ap-south-1,OK,No Bedrock custom model found
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,ap-southeast-1,UNKNOWN,Unable to query for Bedrock custom model list: Unknown Operation
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,ap-southeast-2,OK,No Bedrock custom model found
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,ap-northeast-1,UNKNOWN,Unable to query for Bedrock custom model list: Unknown Operation
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,eu-central-1,OK,No Bedrock custom model found
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,eu-west-1,OK,No Bedrock custom model found
AI & ML,Custom Model Encryption Enabled,Ensure that an Amazon Bedrock custom models are encrypted with desired encryption level.,N/A,eu-west-3,OK,No Bedrock custom model found
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,us-east-1,UNKNOWN,Unable to query for infrastructure configuration summary List: User: arn:aws:iam::140023374115:user/cloudsploit is not authorized to perform: imagebuilder:ListInfrastructureConfigurations on resource: arn:aws:imagebuilder:us-east-1:140023374115:infrastructure-configuration/* because no identity-based policy allows the imagebuilder:ListInfrastructureConfigurations action
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,us-east-2,UNKNOWN,Unable to query for infrastructure configuration summary List: User: arn:aws:iam::140023374115:user/cloudsploit is not authorized to perform: imagebuilder:ListInfrastructureConfigurations on resource: arn:aws:imagebuilder:us-east-2:140023374115:infrastructure-configuration/* because no identity-based policy allows the imagebuilder:ListInfrastructureConfigurations action
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,us-west-1,UNKNOWN,Unable to query for infrastructure configuration summary List: User: arn:aws:iam::140023374115:user/cloudsploit is not authorized to perform: imagebuilder:ListInfrastructureConfigurations on resource: arn:aws:imagebuilder:us-west-1:140023374115:infrastructure-configuration/* because no identity-based policy allows the imagebuilder:ListInfrastructureConfigurations action
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,us-west-2,UNKNOWN,Unable to query for infrastructure configuration summary List: User: arn:aws:iam::140023374115:user/cloudsploit is not authorized to perform: imagebuilder:ListInfrastructureConfigurations on resource: arn:aws:imagebuilder:us-west-2:140023374115:infrastructure-configuration/* because no identity-based policy allows the imagebuilder:ListInfrastructureConfigurations action
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,ap-south-1,UNKNOWN,Unable to query for infrastructure configuration summary List: User: arn:aws:iam::140023374115:user/cloudsploit is not authorized to perform: imagebuilder:ListInfrastructureConfigurations on resource: arn:aws:imagebuilder:ap-south-1:140023374115:infrastructure-configuration/* because no identity-based policy allows the imagebuilder:ListInfrastructureConfigurations action
Image Builder,Infrastructure Configuration Notification Enabled,Ensure that Image Builder infrastructure configurations have SNS notifications enabled.,N/A,ap-northeast-3,UNKNOWN,Unable to query for infrastructure configuration summary List: User: arn:aws:iam::140023374115:user/cloudsploit is not authorized to perform: imagebuilder:ListInfrastructureConfigurations on resource: arn:aws:imagebuilder:ap-northeast-3:140023374115:infrastructure-configuration/* because no identity-based policy allows the imagebuilder:ListInfrastructureConfigurations action
